f,seed,round,agent_id,belief
0.1,3,1,4,0.15433099049967844
0.1,3,1,5,0.1567791761231703
0.1,3,1,6,0.1567791761231703
0.1,3,1,7,0.15537490466253837
0.1,3,1,8,0.15537490466253837
0.1,3,1,9,0.1553749046625384
0.1,3,1,10,0.1543309904996784
0.1,3,1,11,0.15537490466253834
0.1,3,1,12,0.15537490466253834
0.1,3,1,13,0.1567791761231703
0.1,3,1,14,0.1543309904996784
0.1,3,1,15,0.1567791761231703
0.1,3,1,16,0.15537490466253837
0.1,3,1,17,0.1567791761231703
0.1,3,1,18,0.1567791761231703
0.1,3,1,19,0.15537490466253837
0.1,3,2,0,0.999999999
0.1,3,2,1,0.999999999
0.1,3,2,2,0.17610687413294743
0.1,3,2,3,0.17610687413294743
0.1,3,2,4,0.17419453377375477
0.1,3,2,5,0.17553520685328602
0.1,3,2,6,0.17610687413294737
0.1,3,2,7,0.17610687413294743
0.1,3,2,8,0.1761068741329474
0.1,3,2,9,0.17533786833307755
0.1,3,2,10,0.17476620105341617
0.1,3,2,11,0.17610687413294737
0.1,3,2,12,0.17476620105341611
0.1,3,2,13,0.17553520685328602
0.1,3,2,14,0.17553520685328605
0.1,3,2,15,0.17553520685328597
0.1,3,2,16,0.17476620105341611
0.1,3,2,17,0.17687587993281728
0.1,3,2,18,0.17553520685328608
0.1,3,2,19,0.17476620105341614
0.1,3,3,0,0.999999999
0.1,3,3,1,0.999999999
0.1,3,3,2,0.1831366322694696
0.1,3,3,3,0.18353023924890863
0.1,3,3,4,0.18221354588684158
0.1,3,3,5,0.1836661116726587
0.1,3,3,6,0.1831366322694696
0.1,3,3,7,0.18313663226946963
0.1,3,3,8,0.18353023924890868
0.1,3,3,9,0.18300075984571954
0.1,3,3,10,0.1822135458868416
0.1,3,3,11,0.1835302392489086
0.1,3,3,12,0.18221354588684152
0.1,3,3,13,0.1827430252900306
0.1,3,3,14,0.18366611167265878
0.1,3,3,15,0.18274302529003056
0.1,3,3,16,0.18313663226946966
0.1,3,3,17,0.18458919805528679
0.1,3,3,18,0.18313663226946966
0.1,3,3,19,0.18260715286628057
0.1,3,4,0,0.999999999
0.1,3,4,1,0.999999999
0.1,3,4,2,0.18531594583452657
0.1,3,4,3,0.1863199245231027
0.1,3,4,4,0.18461209246777271
0.1,3,4,5,0.18642352724621214
0.1,3,4,6,0.18601979920128042
0.1,3,4,7,0.18531594583452657
0.1,3,4,8,0.18591619647817104
0.1,3,4,9,0.185916196478171
0.1,3,4,10,0.18461209246777271
0.1,3,4,11,0.185916196478171
0.1,3,4,12,0.1853159458345265
0.1,3,4,13,0.18531594583452649
0.1,3,4,14,0.1864235272462122
0.1,3,4,15,0.1853159458345265
0.1,3,4,16,0.1856160711563488
0.1,3,4,17,0.18642352724621214
0.1,3,4,18,0.1860197992012805
0.1,3,4,19,0.18491221778959488
0.1,3,5,0,0.999999999
0.1,3,5,1,0.999999999
0.1,3,5,2,0.1875537704850651
0.1,3,5,3,0.18803882151023235
0.1,3,5,4,0.18665875520289488
0.1,3,5,5,0.18844878576723528
0.1,3,5,6,0.18812254088244196
0.1,3,5,7,0.18698500008768815
0.1,3,5,8,0.1880388215102323
0.1,3,5,9,0.18747005111285545
0.1,3,5,10,0.1869850000876882
0.1,3,5,11,0.18771257662543897
0.1,3,5,12,0.18722752560027173
0.1,3,5,13,0.18698500008768815
0.1,3,5,14,0.1878800153698584
0.1,3,5,15,0.18698500008768806
0.1,3,5,16,0.1874700511128554
0.1,3,5,17,0.18844878576723517
0.1,3,5,18,0.18779629599764874
0.1,3,5,19,0.18665875520289496
0.1,3,6,0,0.999999999
0.1,3,6,1,0.999999999
0.1,3,6,2,0.18846051535630018
0.1,3,6,3,0.18859375101644446
0.1,3,6,4,0.18743589877554268
0.1,3,6,5,0.18873422928506742
0.1,3,6,6,0.18893770407952312
0.1,3,6,7,0.18750613790985418
0.1,3,6,8,0.18839027622198867
0.1,3,6,9,0.18839027622198867
0.1,3,6,10,0.18770961270430997
0.1,3,6,11,0.18832003708767714
0.1,3,6,12,0.18818680142753286
0.1,3,6,13,0.18798332663307715
0.1,3,6,14,0.1884605153563002
0.1,3,6,15,0.18798332663307707
0.1,3,6,16,0.1881165622932214
0.1,3,6,17,0.1889377040795231
0.1,3,6,18,0.18839027622198873
0.1,3,6,19,0.18743589877554276
0.1,3,7,0,0.999999999
0.1,3,7,1,0.999999999
0.1,3,7,2,0.1886442471450827
0.1,3,7,3,0.1889342605293367
0.1,3,7,4,0.18776173067406532
0.1,3,7,5,0.18905525641034046
0.1,3,7,6,0.18946626567559818
0.1,3,7,7,0.1882332378798249
0.1,3,7,8,0.18858374920458082
0.1,3,7,9,0.1887590048669588
0.1,3,7,10,0.1884084935422029
0.1,3,7,11,0.18869850692645687
0.1,3,7,12,0.18881950280746057
0.1,3,7,13,0.18864424714508268
0.1,3,7,14,0.18881950280746068
0.1,3,7,15,0.18864424714508263
0.1,3,7,16,0.18875900486695876
0.1,3,7,17,0.18905525641034038
0.1,3,7,18,0.18875900486695882
0.1,3,7,19,0.18793698633644332
0.1,3,8,0,0.999999999
0.1,3,8,1,0.999999999
0.1,3,8,2,0.1894519950419302
0.1,3,8,3,0.189345735838741
0.1,3,8,4,0.18831601410686802
0.1,3,8,5,0.1896059054633775
0.1,3,8,6,0.19017389593090853
0.1,3,8,7,0.189091044597441
0.1,3,8,8,0.1893988654403356
0.1,3,8,9,0.18919182541729368
0.1,3,8,10,0.18903791499584643
0.1,3,8,11,0.1891386958156991
0.1,3,8,12,0.18939886544033552
0.1,3,8,13,0.18945199504193014
0.1,3,8,14,0.1896059054633775
0.1,3,8,15,0.18909104459744092
0.1,3,8,16,0.18934573583874098
0.1,3,8,17,0.18945199504193014
0.1,3,8,18,0.1895527758617829
0.1,3,8,19,0.1886238349497627
0.1,3,9,0,0.999999999
0.1,3,9,1,0.999999999
0.1,3,9,2,0.19004186859518662
0.1,3,9,3,0.18994714610548658
0.1,3,9,4,0.18902922273307407
0.1,3,9,5,0.19031626888942407
0.1,3,9,6,0.1910071532124491
0.1,3,9,7,0.19004186859518668
0.1,3,9,8,0.19013170749745528
0.1,3,9,9,0.1901317074974553
0.1,3,9,10,0.1898099459583679
0.1,3,9,11,0.1898997848606365
0.1,3,9,12,0.1901317074974553
0.1,3,9,13,0.19017906874230533
0.1,3,9,14,0.19031626888942407
0.1,3,9,15,0.1898573072032178
0.1,3,9,16,0.18994714610548655
0.1,3,9,17,0.19017906874230533
0.1,3,9,18,0.19026890764457405
0.1,3,9,19,0.18962538456639916
0.1,3,10,0,0.999999999
0.1,3,10,1,0.999999999
0.1,3,10,2,0.19001674253087947
0.1,3,10,3,0.1897648111943225
0.1,3,10,4,0.18910327332536553
0.1,3,10,5,0.19026426856949571
0.1,3,10,6,0.19072100317225266
0.1,3,10,7,0.1900167425308795
0.1,3,10,8,0.19009778277777128
0.1,3,10,9,0.18993129698604688
0.1,3,10,10,0.18980753396673886
0.1,3,10,11,0.18988857421363065
0.1,3,10,12,0.18993129698604688
0.1,3,10,13,0.18997401975846318
0.1,3,10,14,0.18997401975846318
0.1,3,10,15,0.18956000792812247
0.1,3,10,16,0.18976481119432248
0.1,3,10,17,0.18997401975846315
0.1,3,10,18,0.19022154579707948
0.1,3,10,19,0.18935079936398191
0.1,3,11,0,0.999999999
0.1,3,11,1,0.999999999
0.1,3,11,2,0.19063753832042243
0.1,3,11,3,0.19052080285776388
0.1,3,11,4,0.18980555228347545
0.1,3,11,5,0.19086298457155648
0.1,3,11,6,0.19154333566205017
0.1,3,11,7,0.19090189639244273
0.1,3,11,8,0.1908240727506703
0.1,3,11,9,0.1908240727506703
0.1,3,11,10,0.1904469915530831
0.1,3,11,11,0.1906335259833309
0.1,3,11,12,0.19055971467865004
0.1,3,11,13,0.19086298457155648
0.1,3,11,14,0.19071134962510322
0.1,3,11,15,0.19022154530194893
0.1,3,11,16,0.19052080285776385
0.1,3,11,17,0.19059862649953618
0.1,3,11,18,0.19108843082269056
0.1,3,11,19,0.19014372166017668
0.1,3,12,0,0.999999999
0.1,3,12,1,0.999999999
0.1,3,12,2,0.1917135183098599
0.1,3,12,3,0.191606343079057
0.1,3,12,4,0.19105316055070504
0.1,3,12,5,0.1921632093479283
0.1,3,12,6,0.19264862546293093
0.1,3,12,7,0.1920597178576448
0.1,3,12,8,0.19188477621349262
0.1,3,12,9,0.19198826770377617
0.1,3,12,10,0.19164206815599136
0.1,3,12,11,0.19170983456934051
0.1,3,12,12,0.1917455596462748
0.1,3,12,13,0.19202399278071045
0.1,3,12,14,0.19188477621349262
0.1,3,12,15,0.1913315936851407
0.1,3,12,16,0.1917098345693405
0.1,3,12,17,0.19167779323292555
0.1,3,12,18,0.19212748427099402
0.1,3,12,19,0.19136363502155573
0.1,3,13,0,0.999999999
0.1,3,13,1,0.999999999
0.1,3,13,2,0.19166321641620013
0.1,3,13,3,0.1914354757901411
0.1,3,13,4,0.1909241676364453
0.1,3,13,5,0.1920788670968052
0.1,3,13,6,0.19252753856565225
0.1,3,13,7,0.1917588738892909
0.1,3,13,8,0.1916928323128067
0.1,3,13,9,0.19191716804723027
0.1,3,13,10,0.19137283910529246
0.1,3,13,11,0.19165981152456465
0.1,3,13,12,0.19146849657838313
0.1,3,13,13,0.19195018883547235
0.1,3,13,14,0.19182151057413951
0.1,3,13,15,0.19118152415911088
0.1,3,13,16,0.19165981152456463
0.1,3,13,17,0.19150151736662518
0.1,3,13,18,0.19191716804723027
0.1,3,13,19,0.19111548258262687
0.1,3,14,0,0.999999999
0.1,3,14,1,0.999999999
0.1,3,14,2,0.1915892969451711
0.1,3,14,3,0.19158613165702112
0.1,3,14,4,0.19099118132305004
0.1,3,14,5,0.19218424727914213
0.1,3,14,6,0.19260134557055184
0.1,3,14,7,0.1916782229664518
0.1,3,14,8,0.19182537790586948
0.1,3,14,9,0.19203392705157438
0.1,3,14,10,0.19131935359317917
0.1,3,14,11,0.19167505767830179
0.1,3,14,12,0.19161682876016464
0.1,3,14,13,0.1919450010302937
0.1,3,14,14,0.19173645188458885
0.1,3,14,15,0.19123042757189843
0.1,3,14,16,0.1915861316570211
0.1,3,14,17,0.19164752586330816
0.1,3,14,18,0.19182537790586954
0.1,3,14,19,0.19128865649003568
0.1,3,15,0,0.999999999
0.1,3,15,1,0.999999999
0.1,3,15,2,0.19205521117664395
0.1,3,15,3,0.19196917431316202
0.1,3,15,4,0.19149641803486994
0.1,3,15,5,0.19261104712879681
0.1,3,15,6,0.19311248236158285
0.1,3,15,7,0.19205521117664395
0.1,3,15,8,0.1921926915698716
0.1,3,15,9,0.19238752987208724
0.1,3,15,10,0.19191477359379525
0.1,3,15,11,0.19213533366088364
0.1,3,15,12,0.191997853267656
0.1,3,15,13,0.1923044501982264
0.1,3,15,14,0.1923044501982264
0.1,3,15,15,0.19171993529157952
0.1,3,15,16,0.1920522539870228
0.1,3,15,17,0.19210961189601075
0.1,3,15,18,0.19227577124373244
0.1,3,15,19,0.19188609463930126
0.1,3,16,0,0.999999999
0.1,3,16,1,0.999999999
0.1,3,16,2,0.19217595899989984
0.1,3,16,3,0.19220009403252408
0.1,3,16,4,0.19157368223458013
0.1,3,16,5,0.19269750637058874
0.1,3,16,6,0.1931680089104431
0.1,3,16,7,0.19217595899989987
0.1,3,16,8,0.192304958459779
0.1,3,16,9,0.19259264194333373
0.1,3,16,10,0.1919662301453899
0.1,3,16,11,0.1922511388633585
0.1,3,16,12,0.19204418477443458
0.1,3,16,13,0.192514687314289
0.1,3,16,14,0.19233186825798929
0.1,3,16,15,0.1919662301453898
0.1,3,16,16,0.19209522960526906
0.1,3,16,17,0.19222700383073424
0.1,3,16,18,0.19248777751607876
0.1,3,16,19,0.1921221394034794
0.1,3,17,0,0.999999999
0.1,3,17,1,0.999999999
0.1,3,17,2,0.19250556397225074
0.1,3,17,3,0.19235610012120472
0.1,3,17,4,0.19193828188136858
0.1,3,17,5,0.1928246108249476
0.1,3,17,6,0.19326777529673705
0.1,3,17,7,0.19240679258511154
0.1,3,17,8,0.19252829666352977
0.1,3,17,9,0.19279926459299424
0.1,3,17,10,0.19213582465564716
0.1,3,17,11,0.19257637558676233
0.1,3,17,12,0.1922826749660188
0.1,3,17,13,0.19272583943780836
0.1,3,17,14,0.19255364289548318
0.1,3,17,15,0.19230802119797222
0.1,3,17,16,0.19233075388925133
0.1,3,17,17,0.19245487150834392
0.1,3,17,18,0.19270049320585497
0.1,3,17,19,0.19235610012120477
0.1,3,18,0,0.999999999
0.1,3,18,1,0.999999999
0.1,3,18,2,0.1926122745048951
0.1,3,18,3,0.1923776706815235
0.1,3,18,4,0.192076143742703
0.1,3,18,5,0.19282045391887587
0.1,3,18,6,0.19323928276938213
0.1,3,18,7,0.19242557945521577
0.1,3,18,8,0.19247101820636306
0.1,3,18,9,0.19288984705686948
0.1,3,18,10,0.19210009812954915
0.1,3,18,11,0.1926791976203438
0.1,3,18,12,0.19240162506836955
0.1,3,18,13,0.19265771325604256
0.1,3,18,14,0.19256436573120278
0.1,3,18,15,0.19233223193037605
0.1,3,18,16,0.19235371629467737
0.1,3,18,17,0.1925643657312028
0.1,3,18,18,0.1926337588691964
0.1,3,18,19,0.1923776706815235
0.1,3,19,0,0.999999999
0.1,3,19,1,0.999999999
0.1,3,19,2,0.19321375658734072
0.1,3,19,3,0.19292558412533428
0.1,3,19,4,0.1926397531093565
0.1,3,19,5,0.1933453183722491
0.1,3,19,6,0.19389661440407233
0.1,3,19,7,0.19303677991011045
0.1,3,19,8,0.19301407246394933
0.1,3,19,9,0.19356536849577266
0.1,3,19,10,0.19272824144797168
0.1,3,19,11,0.19321141514131188
0.1,3,19,12,0.1930140724639494
0.1,3,19,13,0.19319104914117974
0.1,3,19,14,0.1931025608025645
0.1,3,19,15,0.19303677991011045
0.1,3,19,16,0.1929028766791733
0.1,3,19,17,0.19316834169501873
0.1,3,19,18,0.1932341225874729
0.1,3,19,19,0.19292558412533428
0.1,3,20,0,0.999999999
0.1,3,20,1,0.999999999
0.1,3,20,2,0.1929600103062961
0.1,3,20,3,0.19260198636820525
0.1,3,20,4,0.19226777192399255
0.1,3,20,5,0.19308506252372204
0.1,3,20,6,0.19352497087794326
0.1,3,20,7,0.19279179028757462
0.1,3,20,8,0.1926860963775659
0.1,3,20,9,0.193210114741148
0.1,3,20,10,0.1924985180514271
0.1,3,20,11,0.19281114859499185
0.1,3,20,12,0.192686096377566
0.1,3,20,13,0.1929384264056483
0.1,3,20,14,0.19270768027821372
0.1,3,20,15,0.19279179028757457
0.1,3,20,16,0.19266451247691818
0.1,3,20,17,0.1928327324956397
0.1,3,20,18,0.1929793686137134
0.1,3,20,19,0.19268609637756598
0.1,4,0,0,0.999999999
0.1,4,0,1,0.999999999
0.1,4,0,2,1e-09
0.1,4,0,3,1e-09
0.1,4,0,4,1e-09
0.1,4,0,5,1e-09
0.1,4,0,6,1e-09
0.1,4,0,7,1e-09
0.1,4,0,8,1e-09
0.1,4,0,9,1e-09
0.1,4,0,10,1e-09
0.1,4,0,11,1e-09
0.1,4,0,12,1e-09
0.1,4,0,13,1e-09
0.1,4,0,14,1e-09
0.1,4,0,15,1e-09
0.1,4,0,16,1e-09
0.1,4,0,17,1e-09
0.1,4,0,18,1e-09
0.1,4,0,19,1e-09
0.1,4,1,0,0.999999999
0.1,4,1,1,0.999999999
0.1,4,1,2,0.1567791761231703
0.1,4,1,3,0.15677917612317033
0.1,4,1,4,0.15433099049967844
0.1,4,1,5,0.15677917612317033
0.1,4,1,6,0.1567791761231703
0.1,4,1,7,0.15537490466253837
0.1,4,1,8,0.15537490466253837
0.1,4,1,9,0.15537490466253837
0.1,4,1,10,0.1543309904996784
0.1,4,1,11,0.1553749046625384
0.1,4,1,12,0.15537490466253837
0.1,4,1,13,0.15677917612317027
0.1,4,1,14,0.15433099049967844
0.1,4,1,15,0.1567791761231703
0.1,4,1,16,0.1553749046625384
0.1,4,1,17,0.1567791761231703
0.1,4,1,18,0.15677917612317027
0.1,4,1,19,0.15537490466253837
0.1,4,2,0,0.999999999
0.1,4,2,1,0.999999999
0.1,4,2,2,0.17610687413294743
0.1,4,2,3,0.17610687413294746
0.1,4,2,4,0.17419453377375474
0.1,4,2,5,0.17553520685328602
0.1,4,2,6,0.17610687413294748
0.1,4,2,7,0.17610687413294746
0.1,4,2,8,0.17610687413294743
0.1,4,2,9,0.17533786833307757
0.1,4,2,10,0.17476620105341611
0.1,4,2,11,0.17610687413294748
0.1,4,2,12,0.17476620105341617
0.1,4,2,13,0.17553520685328602
0.1,4,2,14,0.17553520685328602
0.1,4,2,15,0.17553520685328605
0.1,4,2,16,0.17476620105341614
0.1,4,2,17,0.17687587993281728
0.1,4,2,18,0.17553520685328602
0.1,4,2,19,0.17476620105341617
0.1,4,3,0,0.999999999
0.1,4,3,1,0.999999999
0.1,4,3,2,0.18313663226946966
0.1,4,3,3,0.18353023924890868
0.1,4,3,4,0.18221354588684158
0.1,4,3,5,0.18366611167265876
0.1,4,3,6,0.1831366322694697
0.1,4,3,7,0.18313663226946963
0.1,4,3,8,0.18353023924890868
0.1,4,3,9,0.1830007598457196
0.1,4,3,10,0.18221354588684152
0.1,4,3,11,0.18353023924890866
0.1,4,3,12,0.18221354588684158
0.1,4,3,13,0.18274302529003064
0.1,4,3,14,0.18366611167265873
0.1,4,3,15,0.18274302529003061
0.1,4,3,16,0.1831366322694696
0.1,4,3,17,0.18458919805528679
0.1,4,3,18,0.18313663226946966
0.1,4,3,19,0.18260715286628054
0.1,4,4,0,0.999999999
0.1,4,4,1,0.999999999
0.1,4,4,2,0.1853159458345266
0.1,4,4,3,0.18631992452310278
0.1,4,4,4,0.1846120924677727
0.1,4,4,5,0.1864235272462122
0.1,4,4,6,0.18601979920128053
0.1,4,4,7,0.18531594583452657
0.1,4,4,8,0.18591619647817106
0.1,4,4,9,0.1859161964781711
0.1,4,4,10,0.18461209246777263
0.1,4,4,11,0.18591619647817104
0.1,4,4,12,0.18531594583452654
0.1,4,4,13,0.18531594583452654
0.1,4,4,14,0.18642352724621214
0.1,4,4,15,0.18531594583452654
0.1,4,4,16,0.18561607115634882
0.1,4,4,17,0.18642352724621214
0.1,4,4,18,0.18601979920128053
0.1,4,4,19,0.18491221778959485
0.1,4,5,0,0.999999999
0.1,4,5,1,0.999999999
0.1,4,5,2,0.18755377048506502
0.1,4,5,3,0.18803882151023243
0.1,4,5,4,0.18665875520289496
0.1,4,5,5,0.18844878576723528
0.1,4,5,6,0.18812254088244196
0.1,4,5,7,0.1869850000876882
0.1,4,5,8,0.1880388215102323
0.1,4,5,9,0.18747005111285545
0.1,4,5,10,0.18698500008768815
0.1,4,5,11,0.18771257662543908
0.1,4,5,12,0.18722752560027178
0.1,4,5,13,0.1869850000876882
0.1,4,5,14,0.18788001536985838
0.1,4,5,15,0.18698500008768815
0.1,4,5,16,0.18747005111285542
0.1,4,5,17,0.18844878576723523
0.1,4,5,18,0.18779629599764877
0.1,4,5,19,0.18665875520289485
0.1,4,6,0,0.999999999
0.1,4,6,1,0.999999999
0.1,4,6,2,0.18846051535630012
0.1,4,6,3,0.18859375101644452
0.1,4,6,4,0.18743589877554273
0.1,4,6,5,0.18873422928506745
0.1,4,6,6,0.18893770407952315
0.1,4,6,7,0.18750613790985418
0.1,4,6,8,0.18839027622198867
0.1,4,6,9,0.1883902762219887
0.1,4,6,10,0.1877096127043099
0.1,4,6,11,0.18832003708767722
0.1,4,6,12,0.1881868014275329
0.1,4,6,13,0.1879833266330772
0.1,4,6,14,0.18846051535630018
0.1,4,6,15,0.18798332663307715
0.1,4,6,16,0.18811656229322143
0.1,4,6,17,0.18893770407952315
0.1,4,6,18,0.18839027622198873
0.1,4,6,19,0.18743589877554265
0.1,4,7,0,0.999999999
0.1,4,7,1,0.999999999
0.1,4,7,2,0.18864424714508268
0.1,4,7,3,0.1889342605293368
0.1,4,7,4,0.18776173067406535
0.1,4,7,5,0.1890552564103405
0.1,4,7,6,0.1894662656755982
0.1,4,7,7,0.18823323787982496
0.1,4,7,8,0.18858374920458082
0.1,4,7,9,0.18875900486695882
0.1,4,7,10,0.18840849354220282
0.1,4,7,11,0.18869850692645695
0.1,4,7,12,0.1888195028074606
0.1,4,7,13,0.1886442471450827
0.1,4,7,14,0.18881950280746063
0.1,4,7,15,0.18864424714508268
0.1,4,7,16,0.18875900486695876
0.1,4,7,17,0.18905525641034043
0.1,4,7,18,0.18875900486695885
0.1,4,7,19,0.18793698633644323
0.1,4,8,0,0.999999999
0.1,4,8,1,0.999999999
0.1,4,8,2,0.18945199504193017
0.1,4,8,3,0.18934573583874106
0.1,4,8,4,0.18831601410686805
0.1,4,8,5,0.1896059054633775
0.1,4,8,6,0.19017389593090853
0.1,4,8,7,0.189091044597441
0.1,4,8,8,0.1893988654403356
0.1,4,8,9,0.1891918254172937
0.1,4,8,10,0.18903791499584635
0.1,4,8,11,0.18913869581569914
0.1,4,8,12,0.18939886544033557
0.1,4,8,13,0.1894519950419302
0.1,4,8,14,0.1896059054633775
0.1,4,8,15,0.189091044597441
0.1,4,8,16,0.189345735838741
0.1,4,8,17,0.18945199504193017
0.1,4,8,18,0.18955277586178293
0.1,4,8,19,0.1886238349497626
0.1,4,9,0,0.999999999
0.1,4,9,1,0.999999999
0.1,4,9,2,0.1900418685951866
0.1,4,9,3,0.18994714610548666
0.1,4,9,4,0.18902922273307407
0.1,4,9,5,0.19031626888942407
0.1,4,9,6,0.19100715321244918
0.1,4,9,7,0.19004186859518662
0.1,4,9,8,0.1901317074974553
0.1,4,9,9,0.19013170749745534
0.1,4,9,10,0.18980994595836775
0.1,4,9,11,0.1898997848606366
0.1,4,9,12,0.1901317074974553
0.1,4,9,13,0.1901790687423054
0.1,4,9,14,0.19031626888942405
0.1,4,9,15,0.18985730720321778
0.1,4,9,16,0.18994714610548655
0.1,4,9,17,0.19017906874230533
0.1,4,9,18,0.19026890764457413
0.1,4,9,19,0.1896253845663991
0.1,4,10,0,0.999999999
0.1,4,10,1,0.999999999
0.1,4,10,2,0.1900167425308794
0.1,4,10,3,0.1897648111943226
0.1,4,10,4,0.18910327332536558
0.1,4,10,5,0.19026426856949574
0.1,4,10,6,0.19072100317225268
0.1,4,10,7,0.19001674253087947
0.1,4,10,8,0.1900977827777713
0.1,4,10,9,0.1899312969860469
0.1,4,10,10,0.18980753396673875
0.1,4,10,11,0.18988857421363073
0.1,4,10,12,0.18993129698604688
0.1,4,10,13,0.1899740197584632
0.1,4,10,14,0.18997401975846315
0.1,4,10,15,0.18956000792812244
0.1,4,10,16,0.18976481119432248
0.1,4,10,17,0.18997401975846312
0.1,4,10,18,0.1902215457970795
0.1,4,10,19,0.1893507993639819
0.1,4,11,0,0.999999999
0.1,4,11,1,0.999999999
0.1,4,11,2,0.19063753832042238
0.1,4,11,3,0.19052080285776393
0.1,4,11,4,0.1898055522834755
0.1,4,11,5,0.1908629845715565
0.1,4,11,6,0.19154333566205023
0.1,4,11,7,0.19090189639244268
0.1,4,11,8,0.1908240727506703
0.1,4,11,9,0.19082407275067034
0.1,4,11,10,0.19044699155308298
0.1,4,11,11,0.190633525983331
0.1,4,11,12,0.19055971467865004
0.1,4,11,13,0.1908629845715565
0.1,4,11,14,0.19071134962510322
0.1,4,11,15,0.1902215453019489
0.1,4,11,16,0.19052080285776385
0.1,4,11,17,0.19059862649953618
0.1,4,11,18,0.19108843082269064
0.1,4,11,19,0.19014372166017662
0.1,4,12,0,0.999999999
0.1,4,12,1,0.999999999
0.1,4,12,2,0.19171351830985983
0.1,4,12,3,0.19160634307905708
0.1,4,12,4,0.19105316055070506
0.1,4,12,5,0.19216320934792833
0.1,4,12,6,0.192648625462931
0.1,4,12,7,0.19205971785764478
0.1,4,12,8,0.19188477621349262
0.1,4,12,9,0.19198826770377617
0.1,4,12,10,0.19164206815599125
0.1,4,12,11,0.1917098345693406
0.1,4,12,12,0.1917455596462748
0.1,4,12,13,0.19202399278071047
0.1,4,12,14,0.1918847762134926
0.1,4,12,15,0.19133159368514066
0.1,4,12,16,0.1917098345693405
0.1,4,12,17,0.19167779323292555
0.1,4,12,18,0.19212748427099405
0.1,4,12,19,0.19136363502155568
0.1,4,13,0,0.999999999
0.1,4,13,1,0.999999999
0.1,4,13,2,0.19166321641620007
0.1,4,13,3,0.19143547579014117
0.1,4,13,4,0.1909241676364453
0.1,4,13,5,0.1920788670968052
0.1,4,13,6,0.1925275385656523
0.1,4,13,7,0.19175887388929086
0.1,4,13,8,0.1916928323128067
0.1,4,13,9,0.1919171680472303
0.1,4,13,10,0.19137283910529237
0.1,4,13,11,0.19165981152456474
0.1,4,13,12,0.19146849657838313
0.1,4,13,13,0.19195018883547235
0.1,4,13,14,0.1918215105741395
0.1,4,13,15,0.19118152415911085
0.1,4,13,16,0.19165981152456463
0.1,4,13,17,0.19150151736662518
0.1,4,13,18,0.19191716804723033
0.1,4,13,19,0.1911154825826268
0.1,4,14,0,0.999999999
0.1,4,14,1,0.999999999
0.1,4,14,2,0.19158929694517107
0.1,4,14,3,0.19158613165702118
0.1,4,14,4,0.19099118132305007
0.1,4,14,5,0.19218424727914218
0.1,4,14,6,0.1926013455705519
0.1,4,14,7,0.19167822296645176
0.1,4,14,8,0.1918253779058695
0.1,4,14,9,0.19203392705157443
0.1,4,14,10,0.19131935359317911
0.1,4,14,11,0.1916750576783018
0.1,4,14,12,0.19161682876016464
0.1,4,14,13,0.19194500103029372
0.1,4,14,14,0.1917364518845888
0.1,4,14,15,0.1912304275718984
0.1,4,14,16,0.1915861316570211
0.1,4,14,17,0.19164752586330816
0.1,4,14,18,0.19182537790586957
0.1,4,14,19,0.1912886564900356
0.1,4,15,0,0.999999999
0.1,4,15,1,0.999999999
0.1,4,15,2,0.19205521117664393
0.1,4,15,3,0.19196917431316207
0.1,4,15,4,0.19149641803486997
0.1,4,15,5,0.19261104712879687
0.1,4,15,6,0.19311248236158285
0.1,4,15,7,0.19205521117664395
0.1,4,15,8,0.19219269156987162
0.1,4,15,9,0.19238752987208724
0.1,4,15,10,0.19191477359379513
0.1,4,15,11,0.19213533366088373
0.1,4,15,12,0.191997853267656
0.1,4,15,13,0.19230445019822642
0.1,4,15,14,0.19230445019822637
0.1,4,15,15,0.1917199352915795
0.1,4,15,16,0.1920522539870228
0.1,4,15,17,0.19210961189601078
0.1,4,15,18,0.19227577124373246
0.1,4,15,19,0.19188609463930123
0.1,4,16,0,0.999999999
0.1,4,16,1,0.999999999
0.1,4,16,2,0.19217595899989978
0.1,4,16,3,0.19220009403252414
0.1,4,16,4,0.19157368223458016
0.1,4,16,5,0.19269750637058874
0.1,4,16,6,0.19316800891044317
0.1,4,16,7,0.19217595899989984
0.1,4,16,8,0.19230495845977902
0.1,4,16,9,0.19259264194333375
0.1,4,16,10,0.19196623014538985
0.1,4,16,11,0.1922511388633586
0.1,4,16,12,0.19204418477443458
0.1,4,16,13,0.192514687314289
0.1,4,16,14,0.19233186825798926
0.1,4,16,15,0.1919662301453898
0.1,4,16,16,0.19209522960526906
0.1,4,16,17,0.19222700383073427
0.1,4,16,18,0.19248777751607882
0.1,4,16,19,0.19212213940347936
0.1,4,17,0,0.999999999
0.1,4,17,1,0.999999999
0.1,4,17,2,0.19250556397225072
0.1,4,17,3,0.19235610012120474
0.1,4,17,4,0.19193828188136855
0.1,4,17,5,0.1928246108249476
0.1,4,17,6,0.19326777529673708
0.1,4,17,7,0.19240679258511148
0.1,4,17,8,0.19252829666352983
0.1,4,17,9,0.1927992645929942
0.1,4,17,10,0.19213582465564708
0.1,4,17,11,0.19257637558676236
0.1,4,17,12,0.19228267496601886
0.1,4,17,13,0.19272583943780836
0.1,4,17,14,0.1925536428954832
0.1,4,17,15,0.19230802119797216
